1068.26	510.06	1066.94	516.786	1066.55	523.88	1067.3	531.15	1068.62	538.453	1070.22	545.578	1072.44	552.494	1075.57	558.396	1081.44	561.263	1089.18	561.505	1097.77	559.861	1106.34	556.921	1113.99	552.376	1120.29	545.863	1124.4	537.254	1127.32	527.883	1129.72	518.389	1070.32	501.07	1072.62	497.816	1076.4	496.815	1080.59	497.42	1084.28	499.277	1094.2	499.409	1100.39	497.823	1106.94	498.194	1112.95	500.553	1117.8	504.792	1087.2	504.712	1085.49	508.268	1083.64	511.734	1081.73	515.44	1078.24	520.658	1080.33	521.968	1083.03	522.932	1086.61	522.472	1090.14	522.044	1073.31	506.532	1076.14	504.757	1079.53	504.845	1082.53	506.946	1079.14	507.223	1075.81	507.136	1098.07	507.881	1101.75	506.058	1105.57	506.662	1109.24	508.924	1105.28	509.19	1101.46	508.72	1074.7	534.921	1076.04	528.938	1079.91	526.862	1082.8	527.643	1086.27	527.387	1092.25	530.432	1097.29	537.021	1091.68	543.847	1085.44	546.392	1081.63	546.452	1078.35	545.783	1075.17	542.316	1076.33	534.826	1079.77	529.871	1082.67	530.169	1086.04	530.379	1095.33	536.591	1085.61	541.894	1082.03	541.917	1078.97	541.136	
479.056	227.891	478.689	239.266	479.007	251.145	481.573	262.508	488.09	272.063	496.596	279.692	506.347	286.189	516.427	290.833	525.611	292.051	532.079	289.189	535.085	281.759	537.295	272.962	539.424	264.195	542.047	256.132	544.202	248.062	544.227	240.173	542.611	233.198	503.072	218.76	508.803	213.928	516.208	211.202	523.95	211.798	530.374	215.051	537.305	216.632	540.346	215.172	543.568	215.447	545.754	217.529	545.253	221.621	534.428	224.398	536.422	228.514	538.712	232.567	541.007	237.02	527.897	244.583	532.145	245.587	536.183	246.521	539.006	245.843	541.18	244.38	510.745	224.918	514.997	222.991	518.949	222.889	521.902	225.456	518.744	226.091	514.863	225.915	535.189	227.057	538.247	225.268	541.141	225.711	542.234	228.4	540.747	228.642	538.032	228.13	515.458	262.146	523.428	255.922	531.442	253.73	534.894	254.628	537.747	254.098	540.135	256.883	537.914	263.316	537.113	270.841	533.998	274.148	530.786	274.523	526.941	274.041	520.399	270.301	517.62	261.915	530.785	257.35	534.246	257.546	536.902	257.633	536.651	262.777	534.566	268.877	531.597	269.427	528.023	269.031	
120.964	360.053	121.606	369.051	122.744	378.173	125.299	386.74	130.381	393.793	136.689	399.303	144.099	404.031	151.803	407.691	159.114	409.177	164.638	407.731	167.803	402.895	170.017	396.477	171.755	389.447	173.891	382.529	175.838	375.368	176.638	368.247	176.175	361.708	137.939	348.383	142.808	344.97	148.424	343.397	154.27	343.92	159.196	346.24	167.607	347.448	170.708	346.585	173.791	347.025	176.024	348.797	176.602	351.995	164.136	353.126	165.244	356.785	166.52	360.364	167.809	364.175	158.957	369.452	161.902	370.545	164.902	371.476	167.232	371.021	169.03	370.091	144.684	353.894	148.204	352.5	151.449	352.383	154.031	354.222	151.347	354.679	148.147	354.59	166.799	355.991	169.522	355.031	172.176	355.497	173.616	357.608	171.926	357.693	169.41	357.131	151.95	383.556	156.644	378.008	161.888	376.122	164.501	377.028	166.865	376.982	169.276	379.918	168.603	386.576	168.097	391.788	165.604	393.75	163.011	393.662	160.075	392.933	155.419	389.884	153.764	383.371	161.545	379.058	164.138	379.482	166.37	379.966	167.265	385.925	165.731	389.439	163.339	389.407	160.612	388.695	
231.768	331.51	231.958	379.882	235.554	427.889	243.734	473.904	261.991	517.163	288.02	555.222	319.428	588.627	355.103	613.924	393.7	621.128	428.739	613.809	456.686	589.426	481.787	559.043	503.811	524.046	521.572	486.603	534.493	445.935	543.726	403.177	547.937	360.115	286.62	331.608	311.269	315.214	342.845	311.313	374.602	317.832	403.219	331.191	448.744	330.9	473.059	319.564	498.957	313.908	523.782	316.198	539.828	332.291	423.685	369.036	423.941	400.288	424.582	431.2	425.065	462.676	381.623	475.109	399.207	481.667	417.965	488.073	436.119	482.465	452.015	474.81	317.792	369.184	337.872	365.364	358.191	365.637	375.45	374.045	356.474	379.225	335.973	378.415	458.327	375.242	476.439	366.625	495.252	366.094	510.116	370.938	495.864	379.935	477.073	380.318	347.681	528.071	373.381	520.23	397.433	516.204	413.032	520.464	428.02	516.472	444.721	520.675	459.139	529.007	443.013	551.914	425.334	563.18	409.156	565.629	392.163	564.077	369.506	553.12	357.579	529.456	396.154	529.069	412.133	530.904	427.023	528.851	450.624	530.433	426.124	541.361	410.824	544.253	394.728	542.229	
290.173	165.463	287.743	184.345	290.128	204.33	297.341	224.383	305.32	244.285	312.325	264.353	318.71	285.494	326.229	305.172	341.91	313.427	364.52	312.733	391.073	302.828	416.846	287.763	440.093	267.878	457.331	243.884	465.688	214.452	468.512	183.032	468.172	152.57	285.605	128.442	288.251	121.705	295.48	121.736	303.83	125.016	311.505	131.4	341.334	129.155	358.272	120.185	377.528	116.698	397.213	119.83	414.973	128.738	325.281	155.663	320.819	173.658	315.546	191.446	310.256	209.284	308.145	219.165	313.381	224.585	320.716	227.341	330.482	224.411	340.703	221.566	295.311	154.913	300.258	147.882	310.583	148.462	319.501	157.684	309.544	160.462	299.68	160.296	360.315	157.92	369.213	148.153	382.215	147.885	394.204	154.445	383.359	160.956	370.558	161.417	313.798	252.07	313.385	246.839	318.145	244.125	323.793	246.833	331.111	244.899	347.628	248.952	367.463	254.543	350.973	266.139	336.175	270.523	328.064	270.582	321.635	268.769	316.613	262.539	317.66	253.006	319.152	253.354	324.775	254.609	332.101	254.572	361.032	254.933	334.255	256.483	326.925	256.293	321.17	254.217	
149.549	314.363	144.003	337.981	142.772	363.087	147.401	388.632	155.196	413.101	164.587	437.074	172.574	463.306	180.722	490.132	200.117	504.224	228.817	507.297	263.163	498.232	298.179	482.932	330.923	461.103	357.006	432.575	371.861	396.587	380.032	357.955	385.31	319.821	144.439	278.653	152.654	273.441	164.187	278.026	175.752	285.372	186.11	294.941	220.966	298.483	244.185	292.231	268.482	291.409	292.549	296.841	315.102	307.3	201.251	319.055	195.086	339.25	188.135	359.305	181.118	379.664	171.664	385.859	179.443	394.431	190.227	400.199	205.115	397.516	219.966	395.426	157.243	307.096	166.244	302.629	178.83	305.3	189.526	316.789	176.641	316.533	164.402	314.184	244.104	325.788	256.213	318.127	271.436	320.008	286.669	327.648	271.821	331.809	256.827	330.554	170.3	415.132	175.86	413.776	186.112	414.777	195.579	419.863	208.381	419.366	233.042	425.016	260.27	432.164	233.293	451.246	208.727	457.018	194.936	455.285	184.285	450.606	175.066	437.685	175.295	418.852	186.098	423.063	195.692	427.058	208.413	428.552	252.85	432.752	207.952	440.972	195.076	438.979	185.195	433.838	
477.306	164.86	481.081	182.052	486.965	199.464	495.437	216.57	505.866	232.318	517.723	243.268	532.497	250.756	548.953	254.417	567.911	251.013	588.884	241.741	611.21	229.66	633.006	215.831	648.688	197.781	656.154	177.003	656.726	153.751	653.835	130.003	649.834	106.197	472.465	134.398	473.239	120.864	481.58	110.187	494.371	104.417	507.726	104.261	533.914	91.8556	547.946	79.1542	566.023	71.9635	585.404	71.9072	603.068	78.9706	524.701	120.823	524.42	129.946	523.669	138.789	522.943	148.269	522.222	172.042	528.671	170.933	535.404	169.062	543.471	165.124	551.915	160.799	488.896	149.147	493.848	140.047	503.394	135.319	515.237	136.932	506.727	143.364	497.099	148	556.506	118.657	563.423	108.101	574.534	104.288	587.406	105.815	578.105	112.58	567.049	116.88	525.6	210.908	526.477	195.049	532.819	184.651	539.595	183.219	545.819	178.639	561.218	179.76	580.629	186.301	568.653	198.028	557.006	205.658	549.69	209.627	542.765	212.553	533.863	214.144	529.803	207.431	536.604	194.282	542.86	191.258	549.612	188.006	574.141	187.42	552.796	195.422	545.783	198.982	539.341	201.844	
228.435	122.385	211.276	167.066	201.525	213.043	200.618	259.907	206.219	306.867	216.824	352.607	227.275	399.813	237.533	446.975	267.784	477.022	313.53	494.63	370.666	494.714	428.962	485.336	484.05	465.311	532.589	430.299	568.219	379.707	598.066	322.258	622.39	262.809	232.474	87.5091	256.246	82.9207	283.092	98.3457	307.482	119.873	329.209	145.055	395.53	168.617	441.6	166.132	487.389	172.976	530.863	190.275	564.259	220.556	348.366	190.273	328.348	227.252	307.235	263.812	286.281	300.474	259.119	297.325	272.315	315.793	290.854	331.281	318.662	332.642	346.432	334.241	251.511	137.296	274.055	134.567	299.301	146.171	315.496	174.896	288.338	168.467	263.212	157.213	419.878	217.605	450.323	206.716	479.997	216.695	503.769	238.034	474.673	242.416	444.563	232.79	240.345	330.458	256.316	343.285	275.158	353.214	290.417	367.12	312.986	370.518	350.864	386.374	396.966	399.468	345.355	412.766	303.741	409.922	280.665	401.328	262.858	388.77	248.956	364.696	248.982	340.011	271.267	366.299	287.768	378.307	309.861	384.907	383.14	398.109	309.934	383.752	288.182	375.312	271.543	361.826	
616.391	219.562	613.252	247.962	615.258	277.231	624.265	306.674	637.859	334.362	653.536	360.255	667.157	388.14	680.17	417.053	703.541	430.087	735.218	429.764	771.167	414.579	806.407	392.85	838.705	364.406	863.278	330.62	875.959	290.398	882.034	247.684	884.062	205.158	606.706	179.02	617.604	175.098	632.015	181.878	646.074	190.745	659.669	201.394	708.849	205.108	734.234	195.09	761.234	189.909	789.744	190.584	818.005	198.541	683.165	227.801	678.773	253.167	673.654	278.559	668.703	304.036	656.195	308.594	666.445	317.58	680.116	323.217	696.949	317.83	713.939	313.084	623.736	213.037	635.331	207.573	651.591	210.301	665.611	223.836	648.649	224.769	632.771	222.379	733.296	229.831	748.116	218.853	767.075	219.381	785.494	226.812	768.18	234.604	749.404	234.444	656.476	336.212	665.641	337.544	678.516	338.623	690.412	343.016	705.034	340.25	733.519	341.987	765.63	343.067	736.622	368.488	708.743	378.424	692.596	378.477	679.299	374.672	666.726	361.064	663.43	341.088	678.754	347.905	690.873	351.231	705.712	350.634	757.204	345.161	706.899	359.441	691.879	359.102	679.368	354.528	
150.367	265.719	148.469	299.934	152.919	334.313	161.507	368.602	172.925	401.398	186.839	430.799	202.932	458.356	222.133	481.893	250.914	491.661	286.521	491.046	324.75	477.575	360.405	457.428	390.745	429.876	413.362	396.043	427.41	355.64	436.348	312.697	440.485	269.568	147.554	210.883	162.321	201.275	181.673	204.077	201.211	211.902	219.558	224.283	278.055	224.777	305.855	213.283	335.682	208.181	366.209	211.384	392.972	225.568	247.249	258.462	241.875	285.078	235.695	311.438	229.429	337.809	212.079	352.915	223.426	360.439	236.791	365.948	252.937	363.156	268.805	360.345	168.996	253.809	182.885	245.002	202.675	247.05	219.299	262.336	200.023	265.817	180.52	264.231	299.594	267.895	317.991	254.004	340.664	254.757	360.352	265.608	341.96	275.361	319.358	274.698	199.029	402.388	209.81	393.512	224.496	389.266	236.113	394.961	249.511	392.827	273.123	402.587	300.395	415.262	273.771	430.547	250.585	434.875	235.936	433.853	222.814	430.225	209.076	420.008	206.632	404.143	224.845	405.622	236.799	408.697	250.319	409.515	288.809	415.649	249.681	410.875	236.113	410.035	224.14	406.388	
137.328	129.56	126.206	165.069	117.695	201.419	114.504	237.535	122.095	272.153	139.248	303.224	162.044	331.899	188.198	356.47	217.677	369.273	245.271	370.639	269.997	357.59	293.375	339.873	314.276	318.209	332.798	293.37	348.519	266.408	361.354	238.365	369.858	209.335	188.409	124.327	212.721	118.448	238.777	122.901	262.353	134.796	281.522	151.862	320.055	165.688	339.873	162.205	358.87	163.483	375.086	169.648	382.171	183.467	291.714	182.672	286.977	204.288	282.827	225.898	278.578	248.042	239.239	250.107	251.951	258.722	265.129	267.104	279.354	266.242	292.298	263.304	206.36	155.857	224.588	154.992	240.624	160.17	250.753	173.495	234.829	171.609	218.728	165.982	312.486	193.146	330.126	188.568	344.757	192.848	352.486	202.474	340.662	205.081	326.339	200.511	197.552	273.983	222.802	277.197	245.144	281.05	256.845	287.743	269.984	287.813	283.573	293.523	294.346	300.909	276.86	313.767	259.974	317.844	246.4	316.107	232.915	311.195	214.476	298.064	205.378	277.986	240.663	290.453	253.303	295.499	265.944	297.134	287.79	300.308	265.289	302.534	252.262	301.095	239.354	296.07	
220.126	130.171	222.185	153.541	225.489	175.979	230.796	197.577	242.101	215.766	260.628	228.748	284.776	237.712	309.845	244.473	333.204	248.151	352.753	247.511	367.549	240.909	379.023	230.112	386.333	214.506	390.944	196.527	394.335	178.03	395.938	160.364	395.1	143.467	253.024	88.0967	268.299	76.6557	287.286	72.2958	306.813	75.1344	323.474	84.4329	352.133	89.4819	365.622	87.0961	379.239	90.1724	390.046	98.5606	394.521	111.383	340.235	108.246	343.075	117.174	346.238	125.787	349.461	135.131	323.676	155.022	333.391	157.21	342.595	159.248	349.82	159.305	356.545	159.099	274.513	108.572	286.189	103.725	298.168	104.639	308.2	113.536	297.281	114.128	285.234	112.726	354.616	122.485	365.493	117.758	376.212	120.031	383.464	128.462	375.48	129.156	364.805	126.851	300.447	190.432	318.154	179.18	334.021	173.989	342.112	177.337	349.934	176.943	359.579	186.234	365.192	202.25	358.008	207.093	348.564	207.296	340.329	206.082	331.332	204.056	316.451	199.504	306.824	190.275	332.818	185.093	341.164	186.775	348.869	188.32	359.79	199.923	348.706	195.065	340.94	193.773	332.409	191.96	
415.672	189.577	422.322	218.315	431.163	246.224	443.751	273	461.537	296.987	482.656	316.858	504.828	336.616	527.957	355.257	554.576	358.922	581.233	349.272	604.338	325.685	624.961	296.665	641.706	263.711	650.454	229.303	650.506	193.775	646.936	157.946	640.564	122.399	420.889	172.357	431.994	161.621	449.466	159.707	467.783	161.889	485.425	167.538	526.578	159.359	544.636	144.71	565.221	134.03	588	129.091	609.569	133.43	510.798	186.316	514.137	209.765	517.184	233.242	520.362	256.885	498.756	261.267	512.121	265.643	527.624	268.274	541.842	258.997	555.317	250.387	445.619	194.299	457.251	189.172	471.345	187.356	487.039	191.969	472.23	195.893	458.042	197.708	547.293	180.372	558.552	170.446	573.198	166.018	588.963	165.424	576.861	174.551	562.214	178.931	484.217	281.802	500.877	279.614	519.047	277.831	534.135	278.132	548.969	272.3	572.063	265.846	596.075	259.626	580.766	295.841	560.232	314.497	543.715	319.624	527.339	319.94	506.112	309.196	491.359	284.843	520.13	283.668	535.366	283.531	550.559	278.543	589.937	264.416	556.023	300.057	540.228	305.085	524.321	304.705	
129.256	146.416	125.445	165.251	125.898	185.754	130.896	206.976	137	227.916	143.498	248.475	149.993	269.647	158.265	289.468	176.183	297.768	202.089	297.213	233.002	288.025	264.395	274.405	292.461	254.884	312.96	230.126	323.757	199.437	328.954	166.853	331.786	134.563	124.194	112.663	128.425	105.672	136.79	105.409	146.369	107.846	155.641	112.952	183.697	110.545	203.46	102.499	225.086	99.5871	247.01	102.908	267.72	111.594	166.519	130.817	160.766	146.261	154.233	161.619	147.576	177.412	145.031	191.535	150.658	196.492	158.48	199.104	169.683	196.365	181.231	193.796	133.562	133.23	139.579	125.605	150.358	125.725	159.78	134.52	149.309	136.947	138.987	137.162	205.585	133.572	215.074	123.844	228.583	124.031	241.914	130.7	229.394	136.004	216.25	136.349	146.225	230.562	146.647	221.875	153.63	217.344	160.708	219.871	169.862	217.601	189.607	222.545	212.669	230.886	192.853	244.237	174.75	249.581	164.752	250.002	156.824	248.647	149.81	242.752	150.537	231.189	154.48	227.12	161.546	227.932	170.693	227.737	205.702	231.247	173.18	234.889	163.952	235.016	156.749	233.405	
148.49	285.486	139.07	338.016	140.171	392.815	159.265	447.264	187.706	498.735	217.782	549.901	240.566	606.831	258.849	666.164	298.54	695.823	356.404	701.037	424.581	681.644	493.605	648.861	560.584	603.612	614.387	543.742	641.185	465.23	652.279	380.215	656.234	297.36	145.923	200.226	161.243	184.784	187.814	190.302	215.176	204.776	238.851	226.506	314.315	234.455	364.784	216.287	419.504	213.759	473.877	227.149	523.081	254.062	270.432	285.95	258.449	335.983	244.776	385.342	231.483	434.928	208.006	442.788	228.044	462.182	255.855	474.842	291.168	465.427	326.733	457.994	171.898	259.316	192.612	247.771	221.135	253.748	245.813	282.507	215.92	279.763	188.245	274.016	365.026	299.103	393.169	277.792	427.371	279.983	461.688	298.292	428.884	307.333	394.695	305.964	212.899	491.109	225.99	492.495	252.559	497.175	277.761	507.198	309.763	504.472	373.166	511.758	440.602	522.021	379.896	582.954	318.341	605.583	283.186	604.081	254.923	593.628	229.03	556.583	224.057	501.38	253.498	511.936	278.699	520.57	310.784	521.322	426.318	525.436	314.527	571.87	281.8	569.076	255.079	556.688	
